"","Parcel_Number","sale_price","Sale_Date","Land_Economic_Area","Land_Net_Acres","Appraisal_Date","Utility_Sewer","Utility_Water","Utility_Electric","View_Quality","Waterfront_Type","Crime_Num","withInSewerImprovement","near_firestation","near_healthcare","near_libraries","near_policestation","near_schools","near_waterplants","row_num"
"17096",8935015670,355000,2018-02-02,"2017-01-14",0.1492,2018-01-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"17097",8935016470,3e+05,2018-08-30,"2017-01-14",0.1285,2018-03-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"17098",8935016530,334400,2018-11-28,"2017-01-14",0.1492,2019-05-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"17099",8935016991,346000,2018-02-07,"2017-01-14",0.1607,2018-03-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","Y","Y","N",1
"17100",8935017131,380000,2018-06-11,"2017-01-14",0.1034,2018-06-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","Y","Y","N",1
"17101",8935017450,279900,2018-09-17,"2017-01-14",0.1939,2018-03-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","Y","Y","N",1
"17102",7740000090,220000,2018-08-09,"2001-06-12",2.29,2017-08-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,219,"N","N","N","N","N","N","N",1
"17103",7740000162,249500,2018-10-04,"2001-06-12",1.3,2016-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,219,"N","N","N","N","N","N","N",1
"17104",7740000261,325012,2018-06-19,"2001-06-12",1.0823,2016-02-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,219,"N","N","N","N","N","N","N",1
"17105",7740000262,325012,2018-06-19,"2001-06-12",1.0823,2016-02-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,219,"N","N","N","N","N","N","N",1
"17106",7740000320,507500,2018-02-07,"2001-06-12",2,2016-02-01,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,219,"N","N","N","N","N","N","N",1
"17107",7740000352,275000,2018-10-08,"2001-06-12",0.5325,2016-01-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,219,"N","N","N","N","N","N","N",1
"17108",7742000365,3e+05,2018-08-20,"2001-06-12",0.7954,2016-02-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,219,"N","N","N","N","N","N","N",1
"17109",7745000112,369000,2018-12-06,"2009-01-01",0.155,2019-02-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","N","Y","N",1
"17110",7745001592,63000,2018-07-13,"2009-01-02",0.28,2019-04-09,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,5407,"N","Y","N","N","Y","Y","N",1
"17111",7745001750,385000,2018-02-01,NA,NA,NA,NA,NA,NA,NA,NA,5407,"Y","Y","N","N","Y","Y","N",1
"17112",7745002534,306000,2018-10-11,"2009-01-02",0.19,2019-04-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","N","N","N","Y","N",1
"17113",7745003195,250000,2018-05-08,"2009-01-02",0.6278,2019-04-24,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","N","N","N","Y","N",1
"17114",7755001093,507000,2018-12-18,"2013-08-02",0.8838,2018-08-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,46,"N","N","Y","Y","Y","Y","N",1
"17115",7755001152,355000,2018-06-28,"2013-08-02",0.363,2018-08-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,46,"N","N","Y","Y","N","Y","N",1
"17116",7755011651,285000,2018-08-15,"2013-08-02",0.185,2018-08-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,46,"N","N","Y","Y","Y","Y","N",1
"17117",7755011793,290000,2018-09-27,"2013-08-02",0.2467,2018-08-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,46,"N","N","Y","Y","Y","Y","N",1
"17118",7760000041,250000,2018-12-20,"2018-02-24",0.3328,2018-03-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","N","N","Y","N","Y","N",1
"17119",7765200210,215500,2018-10-12,"2014-04-15",0.2295,2018-10-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,46,"Y","Y","Y","N","N","Y","N",1
"17120",7765200460,260000,2018-05-15,"2014-04-15",0.264,2018-10-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,46,"Y","Y","Y","N","N","Y","N",1
"17121",7765300960,285000,2018-04-25,"2014-04-15",0.3443,2018-10-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,46,"Y","Y","Y","N","Y","Y","N",1
"17122",7765301060,250000,2018-05-29,"2014-04-15",0.2112,2018-11-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,46,"Y","Y","Y","N","N","Y","N",1
"17123",7766300130,162500,2018-03-06,NA,NA,NA,NA,NA,NA,NA,NA,6433,"N","Y","Y","N","N","Y","N",1
"17124",7766300140,177300,2018-07-10,NA,NA,NA,NA,NA,NA,NA,NA,6433,"N","Y","Y","N","N","Y","N",1
"17125",7770000260,149000,2018-12-28,"2017-12-01",0.1377,2018-06-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"17126",7770000360,289000,2018-11-02,"2017-12-01",0.1377,2018-01-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"17127",7770000430,223000,2018-08-21,"2017-12-01",0.1377,2018-01-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"17128",7770001561,275000,2018-03-21,"2017-12-01",0.1377,2018-08-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"17129",7770001750,105000,2018-10-10,"2017-12-01",0.1377,2019-06-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"17130",7770100630,317500,2018-09-24,"2017-12-01",0.1377,2018-01-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17131",7770100982,305000,2018-11-06,"2017-12-01",0.1264,2019-05-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17132",7770101110,390000,2018-08-07,"2017-12-01",0.1836,2018-01-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17133",7770101271,145000,2018-03-06,"2017-12-01",0.1377,2018-01-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17134",7770101352,270000,2018-12-11,"2017-12-01",0.1937,2019-06-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17135",7775000245,325000,2018-04-11,"2018-02-24",0.3443,2018-04-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","N","Y","N","N","Y","N",1
"17136",7785000131,870000,2018-11-08,"2017-01-14",0.1563,2018-01-11,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17137",7785000240,270000,2018-10-05,"2017-01-14",0.1291,2018-01-11,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17138",7785000480,250000,2018-08-24,"2017-01-14",0.1342,2018-01-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17139",7785000970,260000,2018-10-22,"2017-01-14",0.1434,2018-01-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17140",7785001432,275000,2018-03-16,"2017-01-14",0.1951,2018-01-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17141",7785001853,215000,2018-01-30,"2017-01-14",0.2152,2018-06-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17142",8935017550,238000,2018-01-23,"2017-01-14",0.0401,2018-03-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","Y","Y","N",1
"17143",8935018180,355000,2018-11-05,"2017-01-14",0.1492,2019-05-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"17144",8935020820,252000,2018-06-07,"2017-01-14",0.101,2018-08-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","Y","Y","N",1
"17145",8935021520,230000,2018-03-12,"2017-01-14",0.0936,2018-02-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"17146",8935021650,249800,2018-09-24,"2017-01-14",0.1377,2018-02-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"17147",8935021960,297000,2018-11-13,"2017-01-14",0.1377,2018-03-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"17148",8935023630,420000,2018-07-25,"2017-01-14",0.1492,2018-03-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17149",8935024930,259000,2018-09-08,"2017-01-14",0.1492,2018-02-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"17150",8935025040,365000,2018-04-27,"2017-01-14",0.1549,2019-02-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17151",8935025420,247000,2018-08-09,"2017-01-14",0.0569,2018-03-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17152",8935025440,116000,2018-10-09,"2017-01-14",0.1147,2018-03-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17153",8935025550,216500,2018-09-20,"2017-01-14",0.1078,2018-03-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17154",8935026440,70000,2018-10-23,"2017-01-14",0.0746,2018-02-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"17155",8935026600,269000,2018-10-15,"2017-01-14",0.1492,2018-03-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17156",8935026620,310000,2018-08-31,"2017-01-14",0.1551,2018-03-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17157",8935026920,273000,2018-03-08,"2017-01-14",0.1492,2018-03-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17158",8935027160,275000,2018-06-22,"2017-01-14",0.1283,2018-03-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17159",8935027540,290000,2018-04-04,"2017-01-14",0.1492,2018-03-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17160",8935027760,365000,2018-12-13,"2017-01-14",0.1492,2018-03-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17161",8935027860,180000,2018-07-18,"2017-01-14",0.2238,2019-05-24,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17162",8935028970,185400,2018-04-27,"2017-01-14",0.2238,2018-07-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17163",8935028980,41000,2018-04-27,"2017-01-14",0.1492,2018-03-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17164",8935029460,205000,2018-01-12,"2017-01-14",0.1492,2018-03-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17165",8940000010,585000,2018-08-10,"2015-02-04",0.2455,2018-12-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim +",NA,1054,"N","Y","N","Y","N","Y","N",1
"17166",8940000660,417000,2018-06-12,"2015-02-04",0.21,2018-12-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1054,"N","Y","N","Y","N","Y","N",1
"17167",8945000301,925000,2018-05-21,"2016-04-01",0.1374,2018-01-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Good",NA,56,"N","Y","N","Y","N","Y","N",1
"17168",8945001600,761000,2018-03-15,"2016-04-01",0.1377,2017-12-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Avg",NA,56,"N","Y","N","Y","N","Y","Y",1
"17169",8945001630,619000,2018-01-26,"2016-04-01",0.1377,2019-06-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Good",NA,56,"N","Y","N","Y","N","Y","Y",1
"17170",8945002480,759000,2018-08-07,"2016-04-01",0.2754,2017-12-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Avg +",NA,56,"N","Y","N","Y","N","Y","Y",1
"17171",8945002860,925000,2018-06-04,"2016-07-02",0.1377,2017-10-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,56,"N","Y","N","Y","N","Y","Y",1
"17172",8950001201,2125000,2018-12-03,NA,NA,NA,NA,NA,NA,NA,NA,943,"N","Y","Y","Y","Y","Y","Y",1
"17173",8965000170,195000,2018-08-17,"2017-01-20",0.1262,2018-03-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17174",8965000692,334950,2018-10-24,"2017-01-20",0.1031,2018-07-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"17175",8965000880,166500,2018-07-03,"2017-01-20",0.1262,2019-02-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"17176",8965001010,225000,2018-06-04,"2017-01-20",0.1377,2018-07-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"17177",8968000060,540000,2018-06-01,"2012-06-05",2.27,2013-12-31,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"17178",8970000580,299950,2018-10-10,"2015-07-01",0.2066,2019-02-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"Y","Y","Y","Y","Y","Y","N",1
"17179",8975001010,164200,2018-05-16,"2018-01-15",0.1452,2018-03-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"17180",8975001020,261450,2018-08-08,"2018-01-15",0.1452,2018-03-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"17181",7188100280,285000,2018-11-13,"2005-07-01",0.198,2017-03-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","N","N","Y","Y","N",1
"17182",7188200252,295000,2018-04-17,"2005-07-01",0.2453,2017-04-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","Y","N","Y","Y","N",1
"17183",7188202090,281000,2018-02-07,"2005-07-01",0.1844,2018-07-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","N","N","Y","Y","N",1
"17184",7188202170,296200,2018-05-23,"2005-07-01",0.1848,2017-04-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","N","N","Y","Y","N",1
"17185",7188202630,222000,2018-03-27,"2005-07-01",0.2032,2017-04-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","N","N","Y","Y","N",1
"17186",7188202760,260000,2018-10-31,"2005-07-01",0.2374,2017-04-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","N","N","Y","Y","N",1
"17187",7188203010,278000,2018-01-30,"2005-07-01",0.1893,2017-04-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","Y","N","Y","Y","N",1
"17188",7188203382,330000,2018-05-10,"2005-07-01",0.215,2018-07-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","Y","N","Y","Y","N",1
"17189",7188203510,309500,2018-10-11,"2005-07-01",0.1557,2018-07-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","Y","N","Y","Y","N",1
"17190",7200000120,282000,2018-07-31,"2017-09-01",0.1377,2017-12-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","Y","N","N","Y","N",1
"17191",7200000264,387000,2018-01-25,"2017-09-01",0.109,2018-05-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","Y","N","N","Y","N",1
"17192",7200000352,380000,2018-10-03,"2017-09-01",0.1703,2019-04-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","Y","N","N","Y","N",1
"17193",7200000570,240000,2018-10-25,"2017-09-01",0.1377,2017-12-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","Y","N","N","Y","N",1
"17194",7200000851,330000,2018-05-22,"2017-09-01",0.1377,2017-12-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","Y","N","N","Y","N",1
"17195",7200001330,335000,2018-06-25,"2017-09-01",0.1377,2017-12-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","Y","N","N","Y","N",1
"17196",7200002222,350000,2018-04-25,"2017-09-01",0.1492,2018-05-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","Y","N","N","Y","N",1
"17197",7200002351,290000,2018-10-30,"2017-09-01",0.1835,2017-12-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","Y","N","Y","Y","N",1
"17198",7200002370,310000,2018-07-11,"2017-09-01",0.2477,2017-12-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","Y","N","Y","Y","N",1
"17199",7215000140,262500,2018-09-27,"2001-06-01",0.8654,2016-05-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","Y","N","N","N","Y","N",1
"17200",7225000221,557000,2018-06-21,"2007-01-05",0.3306,2015-11-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Lake",5407,"N","Y","Y","N","N","Y","N",1
"17201",7230000200,410000,2018-03-22,"2013-08-17",0.2056,2018-08-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"Y","N","N","N","N","Y","N",1
"17202",7230000440,351000,2018-10-31,"2013-08-17",0.2405,2018-08-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"Y","N","N","N","N","Y","N",1
"17203",7235220070,335750,2018-08-20,"2009-01-15",0.237,2019-05-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","N","N","N","N","Y","N",1
"17204",7235500110,263000,2018-06-07,"2008-03-14",0.2393,2015-02-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"17205",7239900090,220000,2018-04-16,"2010-10-02",0.2754,2014-10-07,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE","View Lim -",NA,97,"N","N","N","N","N","N","N",1
"17206",7250000140,277400,2018-01-09,"2018-01-16",0.1147,2018-03-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17207",7250000260,195000,2018-08-03,"2018-01-16",0.1147,2018-03-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17208",7250000320,112650,2018-01-23,"2018-01-16",0.1147,2018-03-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"17209",7260000017,75000,2018-09-20,"2013-04-01",0.1818,2019-05-01,"SEWER/SEPTIC AVAIL","WATER AVAILABLE","POWER AVAILABLE",NA,NA,46,"N","N","N","N","Y","Y","N",1
"17210",7266000050,379950,2018-01-05,"2014-05-01",0.3271,2018-10-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim -",NA,46,"Y","N","N","N","N","Y","N",1
"17211",7267400035,275000,2018-01-19,"2015-11-01",0.2437,2018-12-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","Y","Y","Y","Y","N",1
"17212",7267810210,420500,2018-08-09,"2015-01-01",0.2646,2018-11-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"Y","Y","Y","Y","Y","Y","N",1
"17213",7268000080,303000,2018-11-01,"2004-04-01",0.2376,2011-10-11,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","Y","N","N","N","N",1
"17214",7270000111,219000,2018-04-16,"2018-01-17",0.1193,2018-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","N","Y","N","Y","Y","N",1
"17215",7275200130,416000,2018-09-05,"2004-04-02",0.4924,2011-10-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","Y","Y","Y","Y","N",1
"17216",7278000440,385000,2018-06-07,"2012-06-05",0.3112,2013-12-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","Y","N",1
"17217",7280000082,444000,2018-04-27,"2016-07-02",0.0225,2017-09-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"17218",7295000100,380000,2018-05-25,"2018-02-24",0.1237,2018-02-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","Y","Y","Y","Y","N",1
"17219",7295000310,228500,2018-03-27,"2018-02-24",0.0482,2018-02-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","Y","Y","Y","Y","N",1
"17220",8990000610,187000,2018-01-03,"2001-06-04",1.7753,2016-02-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,219,"N","Y","N","N","N","Y","N",1
"17221",8995000010,20000,2018-09-28,"2001-02-05",0.6292,2017-10-05,"SEWER/SEPTIC NO","WATER NO","POWER INSTALLED",NA,"WF Lake",152,"N","N","N","N","N","N","N",1
"17222",8996010200,460000,2018-09-25,"2003-05-12",0.2869,2016-01-26,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,"WF Lake",1275,"N","Y","N","N","N","Y","N",1
"17223",8996010750,7e+05,2018-06-15,"2003-05-12",0.2869,2012-11-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Lake",1275,"N","Y","N","N","N","Y","N",1
"17224",8996011020,531326,2018-04-13,"2003-05-01",0.23,2018-07-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1275,"N","N","N","N","N","Y","N",1
"17225",8996011250,625000,2018-07-23,"2003-05-01",0.2367,2012-08-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1275,"N","N","N","N","N","Y","N",1
"17226",8996012270,439950,2018-06-14,"2003-05-01",0.2505,2012-09-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim -",NA,1275,"N","Y","N","N","N","Y","N",1
