Parcel_Number,sale_price,Sale_Date,Land_Economic_Area,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,withInSewerImprovement,near_firestation,near_healthcare,near_libraries,near_policestation,near_schools,near_waterplants,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built
420094042,389950,2018-11-14,2004-02-02,0.2899,0,0,4215,0,1,0,0,1,1,0,1563,1,6,5,0,0,0,1,1,0,1,1,3,2.25,1979
420144022,505000,2018-02-19,2004-03-01,0.3899,1,0,4215,0,0,0,0,0,1,0,2280,1,6,6,0,1,1,1,0,0,1,2,3,3,2004
420158092,495000,2018-09-21,2004-03-01,0.4247,0,0,4215,0,0,0,0,0,1,0,2378,1,6,6,0,0,0,1,1,0,1,2,3,2.5,1993
420162037,435000,2018-08-01,2004-02-02,0.35,0,0,4215,0,1,0,0,0,1,1,1951,1,6,5,0,1,0,1,1,0,1,1,3,1.75,1982
420162042,380000,2018-09-05,2004-02-02,0.26,0,0,4215,0,0,0,0,0,0,1,2424,1,6,5,0,0,0,1,1,0,1,2,3,1.75,1983
420188005,348000,2018-01-11,2004-05-01,0.1311,0,0,4215,0,1,0,0,0,1,0,2148,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2006
420191027,300000,2018-07-19,2009-05-15,0.38,0,0,4215,0,1,0,0,0,1,0,1152,1,6,3,0,0,0,0,0,1,0,1,2,2,2001
420193012,270000,2018-06-20,2009-05-15,0.58,1,0,4215,0,0,0,0,0,1,0,1081,1,6,3,0,1,0,1,0,0,1,1,2,1,1972
420203123,265000,2018-03-01,2009-05-01,0.2825,0,0,4215,0,0,0,0,0,0,1,1004,1,6,4,0,0,0,1,1,0,0,1,2,1,1992
420221026,134900,2018-05-16,2004-03-01,0.21,0,0,4215,0,0,0,0,0,1,0,1327,1,2,2,0,0,0,0,0,0,0,1,2,1,1962
420227014,389950,2018-12-11,2004-03-01,0.4054,0,0,4215,0,1,0,0,1,1,0,1646,1,6,5,0,1,0,1,0,0,1,1.5,3,1.75,2000
420228001,450000,2018-05-25,2004-03-01,0.65,0,0,4215,0,0,0,0,0,1,1,2424,1,6,5,0,0,0,1,0,0,0,1,6,3,1985
420228032,310000,2018-05-10,2004-03-01,0.5899,0,0,4215,0,0,0,0,0,1,1,2640,1,5,2,0,0,0,0,0,0,0,2,2,1.75,1971
420231012,579950,2018-02-13,2004-03-01,0.43,0,0,4215,0,1,0,1,0,0,1,2150,1,6,6,0,1,1,1,0,0,1,1,5,3,1986
420231064,602000,2018-08-13,2004-03-01,0.48,1,0,4215,0,1,1,1,1,1,1,2728,1,6,6,0,0,0,1,1,0,1,2,3,2,1985
420231118,330000,2018-07-11,2004-03-01,0.25,0,0,4215,0,0,0,1,0,1,1,1464,1,6,5,0,0,0,1,1,0,1,1,3,1.5,1978
420232056,659950,2018-08-02,2004-03-01,0.56,0,0,4215,0,0,0,0,0,1,1,2300,1,6,6,0,1,1,1,0,1,1,1,3,2.5,1990
420233163,202200,2018-11-30,2004-03-01,0.1699,0,0,4215,0,0,0,0,0,1,1,950,1,6,3,0,0,0,1,0,0,0,1,2,1,1973
420233195,325000,2018-11-01,2004-03-01,0.53,0,0,4215,0,0,0,0,0,1,1,1984,1,6,5,0,0,0,1,1,0,1,1,3,2.5,2001
420237002,337450,2018-10-17,2004-03-01,0.3303,0,0,4215,0,0,0,0,0,1,1,1486,1,6,5,0,0,0,1,1,0,0,1,3,2,2000
420241092,449900,2018-06-26,2003-02-03,0.1084,0,0,4215,0,1,1,1,1,1,0,2132,1,6,4,0,0,0,0,0,0,0,2,3,2,2004
420244102,550000,2018-08-13,2003-02-03,0.23,0,0,4215,0,1,1,1,1,1,1,2631,1,6,5,0,0,0,1,1,0,1,2,5,2.75,1983
420251043,280000,2018-04-13,2003-02-03,0.1,0,0,4215,0,1,1,0,1,1,0,1184,1,6,4,0,1,0,0,1,0,1,1.5,3,2,1971
420251109,375000,2018-05-04,2003-02-03,0.2399,0,0,4215,0,1,1,1,1,1,1,1843,1,6,5,0,0,0,1,0,1,1,1,3,2,1983
420256001,381000,2018-08-02,2003-02-03,0.101,0,0,4215,0,1,1,1,1,1,1,1890,1,6,5,0,0,0,1,0,1,1,2,3,2.25,2011
420258028,352000,2018-07-20,2003-02-03,0.1666,0,0,4215,0,0,0,0,0,1,0,1417,1,6,5,0,0,0,1,1,0,1,2,3,2.5,1998
420258038,230000,2018-11-26,2003-02-03,0.1884,0,0,4215,0,0,0,0,0,1,0,1208,1,6,2,1,0,0,0,0,0,1,1,3,2,1992
420262049,405000,2018-06-09,2004-03-01,0.5399,0,0,4215,0,0,0,0,0,1,1,2004,1,6,4,0,0,0,0,0,0,1,2,2,1,1998
420267007,490000,2018-02-28,2009-09-01,0.5061,0,0,4215,0,0,0,0,0,1,0,2332,1,6,5,0,0,0,1,1,0,1,1,3,2.25,1987
420272000,265000,2018-05-01,2009-06-01,0.2819,0,0,4215,0,1,0,0,1,1,0,2310,1,6,4,0,1,0,1,0,1,0,2,4,2,1974
420272202,299000,2018-12-21,2009-06-01,0.204,0,0,4215,0,1,0,0,1,1,0,890,1,6,3,1,0,0,0,0,1,0,1,2,1.5,1997
420281068,377000,2018-11-28,2009-06-01,0.132,0,0,4215,0,1,0,0,1,1,0,1668,1,6,4,0,1,1,1,0,0,1,1.5,3,3.5,1977
420282081,307000,2018-09-12,2009-06-01,0.21,0,0,4215,0,1,0,0,1,1,1,1369,1,6,5,0,0,0,1,1,0,1,1,3,1.5,1985
420283012,400000,2018-04-13,2009-06-01,0.3684,0,0,4215,0,1,0,0,1,1,0,2810,1,6,4,0,0,0,0,0,0,0,2,3,1.75,1997
420283075,270000,2018-02-15,2009-06-01,0.1,0,0,4215,0,1,0,0,1,1,0,775,1,6,4,0,0,0,0,1,0,0,1,2,1,2000
420294026,195000,2018-03-19,2009-06-01,0.1893,0,0,4215,0,0,0,0,0,1,0,2252,1,6,3,0,0,0,0,0,0,1,3.5,5,3,1977
420302051,435000,2018-07-13,2009-05-15,0.56,0,0,4215,0,0,0,0,0,1,0,1500,1,6,5,0,1,1,1,0,0,1,1,5,2.75,1997
420312075,284950,2018-07-26,2009-07-15,0.21,0,0,4215,0,1,0,0,0,0,0,1552,1,6,5,0,0,0,1,1,0,1,2,3,1.75,1984
420315007,408750,2018-06-06,2009-09-15,0.2275,0,0,4215,0,1,0,0,0,0,0,1980,1,6,5,0,0,0,1,1,0,1,2,3,2.25,2004
420315029,396000,2018-11-02,2009-09-15,0.38,1,0,4215,0,1,0,0,0,1,0,2094,1,6,5,0,0,0,1,1,0,0,2,3,2.5,1996
420323058,549000,2018-01-19,2009-06-02,0.33,0,0,4215,0,0,0,0,0,1,0,2499,1,6,7,0,0,0,1,1,0,1,1,3,2.5,2016
420332028,469950,2018-02-12,2009-06-01,0.202,0,0,4215,0,1,1,0,1,1,0,2304,1,6,4,0,0,0,0,0,0,1,1,4,2.5,1992
420332056,450000,2018-04-12,2009-06-01,0.28,0,0,4215,0,1,1,0,0,1,0,1587,1,6,6,0,1,1,1,0,1,1,2,3,2.5,1992
420334200,340000,2018-11-28,2009-06-01,0.2999,0,0,4215,0,1,1,0,0,1,0,2374,1,6,5,0,0,0,0,0,0,1,2,3,2.5,1990
420337048,437950,2018-10-17,2009-06-01,0.6717,0,0,4215,0,1,1,0,0,1,0,3476,1,6,4,0,0,0,0,0,0,2,1,2,1.75,1988
420341069,140000,2018-04-17,2009-09-01,0.18,0,0,4215,0,1,1,0,0,1,0,1248,1,6,3,0,0,0,1,0,1,1,1,3,1.5,1979
420351035,250000,2018-12-20,2009-09-01,0.2199,0,0,4215,0,0,0,0,0,1,0,1025,1,6,3,0,0,0,1,0,0,1,1,3,1,1995
420354024,280000,2018-08-14,2009-09-01,0.6899,0,0,4215,0,0,0,0,0,1,0,1060,1,6,4,1,0,0,1,0,1,1,1,3,2,2000
420355007,500000,2018-06-21,2009-09-01,0.2609,1,0,4215,0,0,0,0,0,1,0,3081,1,6,6,0,0,0,1,1,0,2,2,4,2.75,2005
421312030,393000,2018-05-29,2004-04-01,0.31,0,0,21,0,0,1,0,0,0,0,3029,1,6,4,0,0,0,0,0,0,1,1,4,2,1989
519016010,325000,2018-09-28,2002-02-10,0.4399,0,0,1428,0,1,0,0,0,1,0,1456,1,6,5,0,0,0,1,1,0,1,1,2,1.75,1994
519016015,390950,2018-06-26,2002-02-10,0.53,0,0,1428,0,1,0,0,0,1,0,1612,1,6,5,0,0,0,1,1,0,1,2,3,2.25,1994
519025008,400000,2018-05-15,2002-02-10,0.5,0,0,1428,0,1,0,0,0,1,0,2088,1,6,6,0,0,0,1,1,0,1,1,3,2,1990
519081084,120000,2018-01-30,2005-07-03,0.3699,0,0,1428,0,0,0,0,0,1,0,780,1,1,1,0,0,0,1,0,0,0,1,2,1,1927
519085012,430000,2018-06-08,2005-05-11,0.66,0,0,1428,0,0,0,0,0,1,0,1790,1,6,5,0,0,0,1,0,1,0,1,3,1.75,1995
519108003,275000,2018-04-04,2005-07-03,0.2399,0,0,1428,0,1,0,0,0,1,0,1560,1,6,5,0,0,0,0,0,0,0,1,3,1,1990
519125065,270800,2018-11-07,2002-02-10,0.2899,0,0,1428,0,1,0,0,0,1,1,1404,1,6,6,0,0,0,1,0,0,0,1,3,2,2009
519125067,216900,2018-02-28,2002-02-10,0.3,0,0,1428,0,1,0,0,0,1,1,1120,1,6,5,0,0,0,0,0,0,0,1,3,2,2002
519125072,270000,2018-07-25,2002-02-10,0.2899,0,0,1428,0,1,0,0,0,1,1,1400,1,6,5,0,0,0,1,0,0,1,1,3,1.75,2004
519127062,392000,2018-08-10,2002-02-10,0.3199,0,0,1428,0,0,0,0,0,0,1,1990,1,6,5,0,0,0,1,1,0,1,2,4,2.75,2000
519127144,349900,2018-03-06,2002-02-10,0.5099,0,0,1428,0,0,0,0,0,0,1,2208,1,6,4,0,0,0,1,1,0,2,2,4,3,1992
519264025,360000,2018-09-15,2005-05-13,0.4591,0,0,1428,0,0,0,0,0,0,0,2004,1,6,2,0,0,0,0,0,0,1,1,3,1.5,1981
519318002,310000,2018-09-20,2005-01-05,0.3233,0,0,1428,0,1,0,0,0,0,0,1622,1,6,5,0,0,0,0,1,0,0,1,3,1,1984
520055049,415000,2018-02-15,2003-05-04,0.3699,0,0,1275,0,0,0,0,0,1,0,2350,1,6,5,0,0,0,1,1,0,0,2,3,2.75,1996
520058006,260000,2018-08-28,2003-05-04,0.2199,0,0,1275,0,0,0,0,0,1,0,1848,1,6,7,0,0,0,0,0,0,1,1,3,1.75,1989
520078002,281000,2018-05-15,2003-05-04,0.65,0,0,1275,0,1,0,0,0,1,0,1569,1,6,5,0,0,0,1,0,1,1,1,3,1.5,1982
520183028,330000,2018-03-07,2003-02-03,0.25,0,0,1275,0,0,1,0,0,1,0,2882,1,6,4,0,0,0,0,0,0,0,1,4,1.5,1976
520196060,523000,2018-09-13,2003-02-03,0.4826,0,0,1275,0,0,1,0,0,1,0,2998,1,6,5,0,0,0,0,0,0,0,1,3,2,2007
520205133,339950,2018-03-28,2003-04-02,0.4426,0,0,1275,0,0,0,0,0,1,0,1516,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2000
520283017,480000,2018-06-13,2003-03-06,0.1899,0,1,1275,0,1,0,1,1,1,0,1268,1,6,5,0,1,1,1,1,0,0,1,4,2.25,2015
520286009,190000,2018-07-09,2003-03-06,0.61,0,0,1275,0,0,0,0,0,1,0,1456,1,6,5,0,0,0,0,0,0,1,1,3,1.75,1986
520288009,450000,2018-11-26,2003-03-06,0.55,0,0,1275,0,0,0,0,0,1,0,2158,1,6,4,0,0,0,1,1,0,0,2,6,3,1997
520294095,155000,2018-03-05,2003-03-07,0.5,0,0,1275,0,1,0,0,1,1,0,816,1,4,2,0,0,0,1,0,0,0,1,2,1,1962
520298044,325000,2018-07-10,2003-03-07,0.2316,0,0,1275,0,1,0,0,1,1,0,2184,1,6,5,0,0,0,0,1,0,0,2,3,2.5,1999
520302129,275000,2018-09-18,2003-02-03,0.2052,0,0,1275,0,0,1,0,0,1,0,1035,1,6,5,0,0,0,1,1,0,1,1,3,1.5,1983
520345002,238000,2018-10-25,2002-01-08,0.3099,0,0,1275,0,0,0,0,0,0,0,1088,1,6,4,0,0,0,1,1,1,1,1,3,1,1980
520345030,385000,2018-08-01,2002-01-08,0.41,0,0,1275,0,0,0,0,0,0,0,1528,1,6,5,0,0,0,1,1,0,1,2,3,2.25,2004
520345035,448000,2018-07-19,2002-01-08,0.2242,0,0,1275,0,0,0,0,0,0,0,1802,1,6,6,0,0,0,1,1,0,1,1,3,2,2014
520345037,455000,2018-06-18,2002-01-08,0.1416,0,0,1275,0,0,0,0,0,0,0,2509,1,6,6,0,0,0,1,1,0,1,2,4,2.5,2014
520367001,392500,2018-10-08,2002-01-08,0.4522,0,0,1275,0,1,0,0,0,1,0,1856,1,6,4,0,0,0,0,1,0,0,2,3,2,2011
618046027,335000,2018-04-30,2002-06-01,0.45,0,0,NA,0,1,0,0,0,1,1,1571,1,6,5,0,0,0,1,1,0,0,1,3,2,2015
619164006,305000,2018-07-11,2002-04-11,0.2272,0,0,88,0,0,0,0,0,0,0,1744,1,6,4,0,0,0,1,0,0,1,1.5,5,1,1994
619284024,202000,2018-01-17,2002-04-01,0.067,0,0,88,0,1,0,0,0,1,1,700,1,6,3,0,1,0,1,0,0,1,1,1,1,1975
619284029,237000,2018-05-14,2002-04-01,0.1028,0,0,88,0,1,0,0,0,1,1,800,1,6,3,0,0,0,1,0,0,1,1,2,1,1980
321164065,427500,2018-06-11,2004-03-27,0.4199,0,0,56,0,1,0,0,0,1,0,2176,1,6,6,0,0,0,1,1,0,1,2,3,2.25,1987
321165008,374950,2018-11-26,2004-03-27,0.3699,0,0,56,0,1,0,0,0,1,0,1717,1,6,5,0,0,0,1,1,0,1,1,3,1.75,1987
321211011,409737,2018-05-08,2004-03-27,0.4899,1,0,56,0,1,0,0,1,1,0,4020,1,6,6,0,1,0,1,1,0,3,1.5,4,3,1976
321212042,278000,2018-12-31,2004-03-27,0.1583,1,0,56,0,1,0,0,0,1,0,960,1,6,3,0,0,0,0,0,0,1,1,1,1,1972
321235016,335000,2018-07-30,2004-06-26,0.1399,0,0,56,0,1,1,1,0,1,0,1520,1,6,5,0,0,0,1,1,0,1,2,3,2.5,1995
321235093,355000,2018-11-12,2004-06-26,0.1359,0,0,56,0,1,1,1,1,1,0,1805,1,6,5,0,0,0,1,1,0,1,2,4,2.5,1994
321253029,360000,2018-05-01,2004-02-26,0.6699,0,0,56,0,1,0,1,0,1,0,2100,1,6,5,0,0,0,1,1,0,2,1,3,1.75,2000
321256042,310000,2018-10-10,2004-06-26,0.2014,0,0,56,0,1,1,1,0,1,0,1320,1,6,5,0,0,0,1,1,0,2,1,3,1,1987
321266011,403000,2018-03-15,2004-06-26,0.1941,0,0,56,0,1,1,1,0,1,0,2320,1,6,5,0,0,0,1,1,0,1,2,3,3,1988
321266013,600000,2018-03-19,2004-06-26,0.2121,1,0,56,0,1,1,1,0,1,0,2536,1,6,6,0,1,1,1,0,0,1,1,4,2.5,1989
321311042,629000,2018-03-07,2016-07-01,0.1136,1,0,56,0,0,1,0,0,1,0,2060,1,6,6,0,1,0,1,0,0,1,1.5,4,1.75,1991
321315012,280000,2018-06-13,2016-07-01,0.0337,0,0,56,0,0,1,0,0,1,0,753,1,6,4,0,0,0,1,0,0,0,1,2,1,1974
416143067,330000,2018-08-27,2001-06-03,0.2308,0,0,214,0,1,1,1,1,1,1,2159,1,6,5,0,0,0,1,1,0,0,2,5,2.5,2015
416146005,259950,2018-11-14,2001-06-03,0.2699,1,0,214,0,1,1,1,1,1,1,1669,1,6,3,1,0,0,1,0,0,1,1,3,1.75,1970
320327027,135000,2018-03-01,2018-01-24,0.2383,0,0,943,0,0,0,1,0,1,0,2286,1,6,4,0,0,0,0,0,0,2,1,3,1.75,1988
320328002,308850,2018-01-11,2018-01-24,0.1988,0,0,943,0,0,0,1,0,1,0,1778,1,6,5,0,0,0,1,1,0,1,1,3,1.75,2000
320328060,285000,2018-10-11,2018-01-24,0.13,0,0,943,0,0,0,1,0,1,0,1344,1,6,5,0,0,0,1,1,0,1,2,3,1.75,1995
320331218,272500,2018-05-30,2018-01-22,0.391,0,0,943,0,1,1,1,0,1,0,2090,1,6,5,0,0,0,0,0,0,0,2,4,2,1994
320332061,318000,2018-12-14,2018-01-24,0.6699,0,0,943,0,1,1,1,0,1,0,1774,1,6,4,0,0,0,0,0,0,1,1.5,3,2,1969
320332148,210000,2018-01-10,2018-01-22,0.15,0,0,943,0,1,1,1,0,1,0,1011,1,6,4,0,0,0,0,1,0,1,1,3,1,1984
320332170,200000,2018-08-29,2018-01-24,0.1492,0,0,943,0,1,1,1,0,1,0,1417,1,6,4,0,0,0,0,0,1,1,1,3,1.75,1985
320333127,231500,2018-02-06,2018-01-24,0.1699,0,0,943,0,0,0,1,0,1,0,1299,1,6,4,0,0,0,0,0,0,1,1,3,1,1982
320333299,280000,2018-07-19,2018-01-24,0.3443,0,0,943,0,0,0,1,0,1,0,1635,1,6,4,0,0,0,0,0,0,1,1,3,1.5,1978
320334097,68000,2018-11-19,2018-01-24,0.33,0,0,943,0,0,0,1,0,1,0,806,1,6,4,1,0,0,1,1,0,0,1,3,1,1975
320334111,270000,2018-08-16,2018-01-24,0.2,0,0,943,0,1,0,0,0,1,0,1200,1,6,3,0,0,0,0,1,0,1,1,3,1.5,1990
320336022,253000,2018-06-29,2018-01-24,0.1431,0,0,943,0,1,1,1,0,1,0,1110,1,6,4,0,0,0,0,1,0,0,1,3,2,1999
320337030,300000,2018-06-20,2018-01-24,0.1199,0,0,943,0,1,1,1,0,1,0,1709,1,6,4,0,0,0,1,0,0,1,2,3,2,1989
320341136,317000,2018-09-24,2009-01-01,0.301,0,0,943,1,0,0,0,0,1,0,1896,1,6,5,0,0,0,1,1,0,1,2,5,2.75,2003
320342007,398000,2018-10-02,2009-01-01,0.2869,0,0,943,0,1,0,0,0,1,0,2308,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2017
320345024,250000,2018-10-03,2009-01-01,0.38,0,0,943,1,1,0,0,0,1,0,1080,1,6,5,0,0,0,0,0,0,0,1,3,2,2005
320346006,315000,2018-01-17,2009-01-01,0.41,0,0,943,0,0,0,0,0,1,0,1744,1,6,4,0,0,0,1,0,1,0,1,2,2,2000
320347016,77100,2018-03-14,2009-01-01,0.186,0,0,943,0,1,0,0,0,1,0,2766,0.75,6,5,0,0,0,1,1,0,1,2,4,2.5,2018
321162023,430000,2018-07-24,2004-04-27,0.3199,0,0,56,1,1,0,0,0,1,0,2656,1,6,5,0,0,0,1,0,0,1,1.5,2,2.5,1986
321163122,505000,2018-04-26,2004-03-27,0.3199,1,0,56,1,1,0,0,0,1,0,966,1,6,5,0,1,1,1,1,0,1,1,3,1.25,1990
321163155,679000,2018-02-12,2004-03-27,0.5464,1,0,56,0,1,0,0,0,1,0,2090,1,6,6,0,1,1,1,0,0,1,1.5,3,2.5,1994
321164054,333500,2018-02-26,2004-03-27,0.2899,0,0,56,0,1,0,0,0,1,0,1208,1,6,4,0,0,0,1,1,0,1,1,3,1,1976
321167029,520000,2018-05-08,2004-04-27,0.43,0,0,56,1,1,0,0,0,1,0,2506,1,6,5,0,0,0,0,1,0,2,2,4,3,1992
321216017,770000,2018-05-11,2004-03-27,0.2928,1,0,56,0,1,0,0,0,1,0,3402,1,6,6,0,0,0,0,0,0,1,1.5,3,2.25,1998
321235029,429000,2018-10-01,2004-06-26,0.1263,0,0,56,0,1,1,1,0,1,0,2269,1,6,6,0,0,0,0,1,0,1,2,4,2.5,2008
321275033,430000,2018-04-12,2004-06-26,0.2631,1,0,56,0,1,0,1,0,1,0,1484,1,6,6,1,0,0,1,1,0,1,1.5,4,3,2001
321311003,620000,2018-05-04,2016-07-01,0.1208,1,0,56,0,0,1,1,0,1,0,2448,1,6,4,0,1,1,1,0,0,0,2,5,3,1980
321315007,700000,2018-03-13,2016-07-01,0.2316,1,0,56,0,0,1,1,0,1,0,4174,1,6,4,0,0,0,0,0,0,2,2.5,6,3.75,1984
416146022,250000,2018-11-30,2001-06-03,0.2684,0,0,214,0,1,1,1,1,1,1,1318,1,6,4,0,0,0,0,1,0,0,1,3,1.75,1999
416147015,140000,2018-11-07,2001-06-03,0.21,0,0,214,0,1,1,1,1,1,1,864,1,6,3,0,0,0,0,0,0,0,1,2,1,1976
416158008,260000,2018-07-19,2001-06-03,0.61,0,0,214,0,1,1,1,1,1,1,1500,1,6,5,0,0,0,1,1,0,1,1,3,1.5,1985
220168014,180000,2018-05-09,2015-05-02,0.3282,0,0,1351,0,1,1,1,1,1,0,2794,1,6,6,0,0,0,1,1,0,1,2,4,2.5,2018
220234215,290000,2018-02-20,2015-04-18,0.5199,0,0,1351,0,0,0,0,0,1,0,924,1,6,4,1,0,0,0,0,0,0,1,3,1.75,1990
220251114,285000,2018-10-24,2017-01-19,0.2699,0,0,1351,0,0,0,0,0,1,0,1216,1,6,4,0,0,0,1,0,1,1,1,3,1.75,1978
220251128,234000,2018-01-31,2017-01-19,0.2699,0,0,1351,0,0,0,0,0,1,0,720,1,6,3,0,1,1,1,0,0,0,1,3,1.75,1995
220283031,350000,2018-11-20,2013-07-01,0.1699,0,0,1351,1,1,1,0,0,1,1,1948,1,6,6,0,0,0,1,1,0,1,2,4,2.25,2004
220341081,235000,2018-11-29,2013-02-14,0.23,0,0,1351,1,0,0,0,0,1,0,800,1,6,3,0,0,0,1,0,1,1,1,2,1,1975
220341096,168696,2018-09-14,2013-02-14,0.1893,0,0,1351,1,0,0,0,0,1,0,1684,1,6,4,0,0,0,1,0,0,1,1,3,1.5,1973
220344012,192000,2018-06-20,2014-12-01,0.1248,0,0,1351,1,1,0,0,0,1,0,1032,1,6,4,1,1,1,1,0,0,1,1,4,1,2008
220344019,197000,2018-11-14,2013-02-14,0.3213,0,0,1351,1,0,1,0,0,1,0,1176,1,6,3,0,0,0,0,0,1,0,1,2,2,1985
220344040,380000,2018-06-04,2014-12-01,0.3053,0,0,1351,1,0,1,0,0,1,0,3562,1,6,4,0,0,0,0,0,0,0,2,5,3,1976
220345031,410000,2018-08-30,2013-02-14,0.1583,0,0,1351,1,0,0,0,0,1,0,1948,1,6,5,0,0,0,1,1,0,1,1,4,2.5,2016
220352027,255000,2018-06-27,2013-02-14,0.2299,0,0,1351,1,1,1,0,1,1,0,1272,1,6,4,0,0,0,0,1,0,1,1,3,1.25,1981
220352100,313875,2018-06-19,2013-02-14,0.1549,0,0,1351,1,1,1,0,1,1,0,1983,1,6,5,0,0,0,1,0,0,1,1,2,2,2000
220356023,320000,2018-01-26,2013-02-14,0.1731,0,0,1351,1,1,1,0,1,1,0,1716,1,6,5,0,0,0,0,1,0,0,1,3,1.75,2017
221042020,350000,2018-04-25,2011-11-21,0.5738,0,1,1054,0,0,0,0,0,0,0,580,1,6,3,1,0,0,1,0,0,1,1,2,1,1976
221052087,425000,2018-09-10,2011-01-02,0.3,0,0,1054,0,1,0,0,0,1,1,1546,1,6,5,0,0,0,0,0,0,1,1,2,1.5,1986
221053117,340000,2018-12-19,2011-01-02,0.1399,0,0,1054,0,1,1,0,1,1,1,1259,1,5,4,0,0,0,0,0,0,0,1,2,1,1971
418035125,440000,2018-03-07,2005-10-01,0.5399,0,0,1043,0,1,0,0,0,1,0,2774,1,6,5,0,0,0,0,0,0,1,2,3,1.75,2004
221082168,785000,2018-03-22,2011-01-02,0.35,0,0,1054,0,1,1,0,1,1,1,2796,1,6,8,0,1,1,1,0,0,2,2,3,3.5,2006
221177038,587500,2018-05-23,2012-06-03,0.6,0,0,1054,0,1,1,1,0,1,0,2692,1,6,6,0,0,0,1,1,0,1,2,3,2.5,1995
221231015,320000,2018-02-08,2016-01-01,0.1664,0,0,1054,0,1,0,0,1,1,0,816,1,6,4,1,1,0,1,0,1,0,1,3,1,1967
221233029,530000,2018-04-24,2015-02-01,0.18,1,0,1054,0,1,0,0,1,1,0,1236,1,6,5,0,1,0,1,1,0,1,1,2,1,1974
221237015,435000,2018-08-10,2015-02-01,0.1786,0,0,1054,0,1,0,0,1,1,0,1856,1,6,6,0,0,0,1,1,0,1,2,4,2.5,2011
221253027,298228,2018-08-22,2016-04-02,0.1377,0,0,1054,0,1,1,1,1,1,1,1344,1,4,4,0,0,0,0,0,0,0,1,2,1,1964
221253140,310000,2018-11-06,2016-04-02,0.1377,0,0,1054,0,1,1,1,1,1,1,1316,1,6,4,0,0,0,0,0,0,1,2,1,1,1982
221257004,325000,2018-11-15,2016-04-02,0.1377,0,0,1054,0,1,1,1,1,1,1,1414,1,6,4,0,0,0,1,1,0,1,2,4,1.5,1990
221287001,529950,2018-06-26,2012-06-03,0.6,0,0,1054,0,1,0,0,1,0,0,2717,1,6,7,0,0,0,1,1,0,2,2,3,2.5,1993
221297017,410000,2018-08-01,2012-06-03,0.4199,0,0,1054,0,1,0,0,0,0,0,2178,1,6,4,0,0,0,1,0,0,1,1.5,3,2.25,1986
221311048,529900,2018-08-31,2012-06-05,0.63,0,0,1054,0,1,0,0,0,0,0,2918,1,6,5,0,0,0,1,1,0,1,2,3,2.25,1987
221343051,581500,2018-10-02,2015-02-01,0.2479,1,0,1054,0,1,0,1,0,1,0,1982,1,6,6,0,1,1,1,0,0,2,1,4,2.5,1993
221344026,361000,2018-04-17,2015-02-04,0.179,1,0,1054,0,1,0,1,0,1,0,2932,1,6,6,0,0,0,1,1,0,1,1,4,2.75,2006
418058047,389900,2018-04-25,2006-07-01,0.1301,0,0,1043,0,0,0,0,0,1,0,2119,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2017
418097032,256500,2018-08-22,2006-07-02,0.3199,0,0,1043,0,0,0,1,0,1,0,1620,1,6,5,0,0,0,0,0,0,1,1,3,2,2002
919101056,281000,2018-04-18,2002-05-07,0.33,0,1,16,0,1,0,0,0,0,0,932,1,6,3,1,0,0,1,0,0,1,1,2,2,1981
919102044,252000,2018-02-14,2002-05-07,0.16,0,1,16,0,1,0,0,0,0,0,962,1,6,4,1,0,0,1,0,0,1,1,1,1,1968
2007300100,210000,2018-01-25,2017-10-01,0.0895,0,0,943,0,1,1,1,1,1,0,919,1,6,3,1,0,0,1,0,0,1,1,4,2,1956
2008230040,319000,2018-11-20,2017-10-01,0.0413,0,0,943,0,1,1,1,1,1,0,1280,1,6,5,0,0,0,0,0,0,0,2,4,2,1994
2008250100,190000,2018-06-27,2017-10-01,0.0746,0,0,943,0,1,1,1,1,1,0,1144,1,6,4,0,0,0,1,0,0,0,1.5,3,1.5,1991
2009280130,375000,2018-07-30,2017-10-01,0.1342,0,0,943,0,1,1,1,1,1,0,2028,1,6,5,0,1,0,1,0,0,0,1.5,3,2.75,1956
2009310030,192500,2018-08-14,2017-10-01,0.0721,0,0,943,0,1,1,1,1,1,0,1172,1,6,4,0,0,0,1,0,0,0,2,4,1.75,1980
2009350160,303500,2018-07-24,2017-10-01,0.0747,0,0,943,0,1,1,1,1,1,0,1248,1,6,4,0,0,0,0,0,0,1,1,2,1.75,1986
2011180060,75000,2018-12-03,2017-10-01,0.0608,0,0,943,0,1,1,1,1,1,0,772,1,5,3,1,0,0,1,0,0,0,1,3,1,1956
2012360051,265000,2018-05-04,2017-10-01,0.1492,0,0,943,0,1,1,1,1,1,0,769,1,6,4,0,0,0,1,0,0,0,1,2,1,1996
2013190030,205000,2018-04-19,2017-10-01,0.0746,0,0,943,0,1,1,1,1,1,0,1176,1,6,4,0,0,0,0,0,0,0,1.5,3,1,1968
