"","Parcel_Number","sale_price","Sale_Date","Land_Economic_Area","Land_Net_Acres","View_Quality","Waterfront_Type","Crime_Num","withInSewerImprovement","near_firestation","near_healthcare","near_libraries","near_policestation","near_schools","near_waterplants","square_feet","condition","quality","attic_finished_square_feet","basement_square_feet","basement_finished_square_feet","porch_square_feet","attached_garage_square_feet","detached_garage_square_feet","fireplaces","stories","bedrooms","bathrooms","year_built"
"168",22273036,221000,2018-03-20,2010-10-02,0.5699,"0","0",97,"0","0","0","0","0","0","0",1296,"6","5","0","0","0","0","0","0",0,1,3,2,2016
"169",22275007,199950,2018-03-15,2010-10-02,2.5,"0","0",97,"0","0","0","0","0","0","0",1152,"6","5","0","0","0","1","0","0",1,1,3,1,1992
"170",22347014,260000,2018-07-09,2010-10-01,0.5556,"0","0",97,"0","0","0","0","0","1","0",1910,"6","4","0","0","0","0","0","0",0,1,2,1.5,2001
"171",22351029,375000,2018-04-17,2010-10-01,2.5,"0","0",97,"0","1","0","0","0","1","0",3906,"6","4","0","0","0","0","0","0",1,2,3,2,1990
"172",119181023,655000,2018-02-02,2013-01-01,6.85,"1","0",23,"0","0","0","0","0","0","0",4379,"6","7","0","0","0","1","1","0",2,2,4,4.25,1995
"173",122215022,270000,2018-11-07,2011-02-07,0.4899,"0","0",451,"0","1","0","0","0","0","0",1212,"6","4","0","0","0","1","1","0",0,1,3,2,1990
"174",122223022,371000,2018-05-25,2011-02-07,1.21,"0","0",451,"0","1","0","0","0","0","0",1638,"6","5","0","0","0","1","1","0",1,2,3,2,2001
"175",122223024,206000,2018-10-05,2011-02-03,0.41,"0","0",451,"0","1","0","0","0","0","0",1144,"6","4","0","0","0","0","1","0",0,1,3,1.5,1989
"176",122225041,450000,2018-05-23,2011-02-07,1,"0","0",451,"0","1","0","0","0","0","0",2045,"6","6","0","0","0","1","1","0",1,2,3,2.5,1995
"177",122227007,383000,2018-05-02,2011-02-07,0.8399,"0","0",451,"0","1","0","0","0","0","0",1644,"6","5","0","0","0","1","1","0",1,1,3,2,2008
"178",122227039,337500,2018-10-16,2011-02-07,0.6887,"0","0",451,"0","1","0","0","0","0","0",1322,"6","4","0","0","0","1","1","0",0,1,3,1.75,1993
"179",122228007,310000,2018-01-08,2011-02-07,1.4899,"0","0",451,"0","1","0","0","0","0","0",1518,"6","5","0","1","1","1","0","0",1,1,2,2.25,1987
"180",122228027,345000,2018-07-06,2011-02-07,1.5,"0","0",451,"0","0","0","0","0","0","0",1352,"6","4","0","0","0","1","0","1",0,1,3,1.75,2006
"181",122228078,399900,2018-06-26,2011-02-07,0.78,"0","0",451,"0","1","0","0","0","0","0",1810,"6","5","0","0","0","1","1","0",2,2,3,2.75,1996
"182",122252088,659000,2018-02-22,2012-06-05,0.9599,"0","0",451,"0","0","1","0","1","0","0",1546,"6","5","0","1","1","1","1","0",1,1,3,2.5,2016
"183",122257019,372000,2018-04-05,2012-06-05,0.5211,"0","0",451,"0","1","1","0","1","0","0",1880,"6","5","0","0","0","1","1","0",1,2,3,2.5,2002
"184",122272021,685000,2018-10-23,2011-02-07,0.4199,"1","0",451,"0","0","0","0","0","0","0",1468,"6","5","0","1","1","1","1","0",1,1,5,2.5,1989
"185",122286021,280000,2018-11-20,2011-02-07,1.85,"0","0",451,"0","0","0","0","0","1","0",830,"6","3","1","0","0","1","0","0",1,1,2,1,1983
"186",122291039,277500,2018-01-08,2010-04-04,0.4,"0","0",451,"0","0","0","0","0","1","0",1411,"6","5","0","0","0","1","1","0",1,2,3,2.5,2001
"187",122294069,527500,2018-03-01,2010-11-13,1.39,"0","1",451,"0","0","0","0","0","1","0",1973,"6","5","0","0","0","1","0","0",1,1,3,1.75,1995
"188",122295016,440000,2018-06-29,2010-04-04,2.34,"0","0",451,"0","0","0","0","0","1","0",1897,"6","5","0","0","0","1","1","0",1,1,3,2,2018
"189",122306021,289000,2018-12-14,2010-04-04,1.1799,"0","0",451,"0","0","0","0","0","0","0",1284,"6","5","0","0","0","1","1","0",1,1,3,2,1997
"190",122308037,313000,2018-05-10,2010-04-04,1,"0","0",451,"0","0","0","0","0","0","0",2033,"6","4","0","0","0","1","1","0",1,1,3,2,1994
"191",122312021,150000,2018-02-06,2010-04-04,6.37,"0","0",451,"0","0","0","0","0","0","0",2504,"6","1","0","0","0","0","0","0",1,3,3,2,1984
"192",122312026,415000,2018-10-26,2010-04-04,1.8764,"0","0",451,"0","0","0","0","0","0","0",2320,"6","5","0","0","0","1","1","0",0,1,4,1.75,2007
"193",122313000,492000,2018-06-21,2010-04-04,3.15,"0","0",451,"0","0","0","0","0","0","0",2217,"6","6","0","0","0","0","0","0",1,2,3,2.5,2002
"194",122315054,305000,2018-10-19,2010-04-04,1.4799,"0","0",451,"0","0","0","0","0","0","0",1200,"6","5","0","0","0","1","0","0",1,1,3,1.75,1992
"195",122318047,460000,2018-04-10,2010-04-04,1.25,"0","0",451,"0","0","0","0","0","0","0",1904,"6","6","0","0","0","1","0","1",1,2,3,2.25,1993
"196",122358038,385000,2018-03-19,2012-06-05,1.1,"0","0",451,"0","1","0","0","0","0","0",2266,"6","5","0","0","0","1","1","0",0,2,3,2,1993
"197",122361013,4e+05,2018-11-21,2012-06-05,1.8,"0","0",451,"0","1","1","0","0","0","0",1632,"5","5","0","1","0","1","0","0",1,1,3,1.75,1987
"198",217024004,385000,2018-04-17,2001-06-13,5,"0","0",176,"0","0","0","0","0","0","0",3288,"6","5","0","0","0","0","0","0",1,3,3,2.5,2000
"199",217024009,111000,2018-11-29,2001-06-13,5,"0","0",176,"0","0","0","0","0","0","0",2934,"6","3","0","0","0","0","0","0",0,1,3,2,1996
"200",217028004,340000,2018-01-25,2001-06-13,2.18,"0","0",176,"0","0","0","0","0","0","0",1990,"6","5","0","0","0","1","1","0",0,2,3,2.25,2003
"201",217031022,399000,2018-09-13,2001-06-13,4.44,"0","0",176,"0","0","0","0","0","1","0",2968,"6","5","0","0","0","1","1","0",1,2,5,3.25,2008
"202",217115023,229950,2018-01-05,2001-06-13,1.4,"0","0",176,"0","0","0","0","0","0","0",1508,"6","5","0","0","0","0","0","0",0,1,3,2,2008
"203",217116005,125000,2018-10-03,2001-06-13,1.0995,"0","0",176,"0","0","0","0","0","0","0",1522,"6","5","0","0","0","1","0","0",0,1,3,1.75,1993
"204",217133022,336900,2018-12-27,2001-06-01,0.9899,"0","0",176,"0","0","0","0","0","0","0",1728,"6","5","0","0","0","1","0","1",1,1.5,2,1.75,1987
"205",217146040,274000,2018-11-20,2001-06-01,1.4799,"0","1",176,"0","0","0","0","0","0","0",1912,"6","7","0","0","0","1","0","0",1,1,3,2,2007
"206",217151057,390000,2018-10-09,2001-06-01,7.26,"0","1",176,"0","0","0","0","0","0","0",1643,"6","5","0","0","0","1","1","0",1,1,3,2.5,1997
"207",217154047,69000,2018-10-03,2001-06-01,2.24,"0","1",176,"0","0","0","0","0","0","0",1040,"6","4","0","0","0","1","0","1",1,1,3,1,1979
"208",217154049,410000,2018-06-22,2001-06-01,2.12,"0","1",176,"0","0","0","0","0","0","0",2208,"6","5","0","0","0","0","1","0",1,1,3,2.5,1998
"209",217168004,197000,2018-04-05,2001-06-01,2.65,"0","0",176,"0","0","0","0","0","0","0",1782,"6","5","0","0","0","1","0","0",0,1,3,2,1999
"210",217216011,585000,2018-07-24,2001-06-01,1.2768,"0","1",176,"0","0","0","0","0","1","0",2496,"6","7","0","0","0","1","1","0",1,1,4,2.5,2003
"211",217216018,655000,2018-04-26,2001-06-01,1.507,"0","1",176,"0","1","0","0","0","1","0",4960,"6","5","0","0","0","1","0","0",2,3,4,4.75,2001
"212",217216026,625000,2018-06-11,2001-06-01,1.1846,"0","1",176,"0","0","0","0","0","1","0",4407,"6","7","0","0","0","0","0","0",1,2,3,2.5,1994
"213",217218018,279000,2018-07-19,2001-06-01,1.5,"0","0",176,"0","1","0","0","0","1","0",1836,"6","4","0","0","0","0","0","0",0,2,3,2,1996
"214",217237003,260000,2018-05-17,2001-06-01,2.4,"0","0",176,"0","0","0","0","0","0","0",1677,"6","9","0","0","0","1","0","0",0,1,3,2,1997
"215",217243009,233500,2018-12-18,2001-06-01,5,"0","0",176,"0","0","0","0","0","0","0",2438,"6","6","0","0","0","0","0","0",1,1,3,2,1994
"216",217261034,420500,2018-05-30,2001-06-01,1.09,"0","0",176,"0","0","0","0","0","0","0",2397,"6","6","0","0","0","1","1","0",1,1,4,3,2007
"217",217268014,330000,2018-08-20,2001-06-01,3,"0","0",176,"0","0","0","0","0","0","0",1920,"6","4","0","0","0","1","0","0",1,1,2,2,1996
"218",217278005,285000,2018-11-05,2001-06-01,1.2429,"0","0",176,"0","1","0","0","0","0","0",1508,"6","5","0","0","0","1","0","0",0,1,3,2,2003
"219",217285017,320000,2018-09-13,2001-06-01,1.2599,"0","0",176,"0","1","0","0","0","1","0",1740,"6","5","0","0","0","1","1","0",0,1,3,2,2008
"220",218343083,34814,2018-03-02,2001-06-13,0.2754,"0","0",18,"0","1","0","0","1","1","0",510,"6","1","0","0","0","1","0","0",1,1,3,1,1961
"221",218344027,380000,2018-10-13,2001-06-13,5.9,"0","0",18,"0","1","0","0","1","1","0",2052,"6","4","0","0","0","0","0","0",1,1,4,2.5,1987
"222",218346702,149500,2018-05-14,2001-06-13,1.8399,"0","0",18,"0","1","0","0","1","1","0",2528,"2","3","0","0","0","1","0","0",1,2,4,1,1930
"223",218347012,95000,2018-12-12,2001-06-13,0.28,"0","0",18,"0","1","0","0","1","1","0",1008,"6","3","0","0","0","1","0","0",0,1,3,1.75,1981
"224",219012022,175350,2018-11-27,2014-01-15,0.1524,"0","0",46,"1","1","1","0","1","1","0",1270,"4","4","0","0","0","0","0","0",1,1.5,3,1.5,1967
"225",219033024,530000,2018-11-02,2014-08-01,0.7512,"0","0",46,"1","1","1","1","0","1","0",1730,"6","5","0","1","1","1","1","0",1,1,4,2.75,1999
"226",219062022,142000,2018-08-06,2013-04-01,0.5757,"0","0",46,"0","0","0","0","1","1","0",1796,"6","6","0","0","0","1","1","1",1,1,2,2.5,2001
"227",219091028,268000,2018-11-18,2014-05-01,0.2904,"0","0",46,"1","1","0","0","0","1","0",924,"6","5","0","0","0","1","1","0",1,1,3,1,2000
"228",219092032,345000,2018-07-17,2014-05-01,0.4462,"0","1",46,"1","1","0","0","0","1","0",1700,"6","5","0","0","0","1","0","0",1,2,4,1.75,1990
"229",219094059,3e+05,2018-05-07,2014-04-01,0.2371,"0","0",46,"1","1","1","0","0","1","0",1433,"6","4","0","0","0","1","0","0",1,1,4,2.5,1994
"230",219094065,230000,2018-08-07,2014-04-01,0.1687,"0","0",46,"1","1","0","0","0","1","0",1091,"6","3","0","0","0","0","1","0",1,1,3,1,1986
"231",219094083,1e+05,2018-07-24,2014-04-01,0.1814,"0","0",46,"1","1","0","0","0","0","0",641,"4","2","0","0","0","0","0","0",1,1,1,1,1966
"232",219094096,274900,2018-11-09,2014-04-01,0.3505,"0","0",46,"1","1","0","0","0","0","0",1600,"4","2","0","0","0","0","0","0",1,1,3,1.75,1946
"233",219095003,505000,2018-03-31,2014-05-01,0.7199,"0","0",46,"1","1","0","0","0","1","0",3690,"6","6","0","0","0","1","1","0",2,2,5,2.25,1988
"234",219098011,3e+05,2018-07-27,2014-04-01,0.45,"0","0",46,"1","1","1","0","0","1","0",1597,"6","5","0","0","0","1","1","0",0,2,2,2,1994
"235",219098018,370000,2018-11-20,2014-04-01,0.19,"0","0",46,"1","1","0","0","0","1","0",2064,"6","5","0","0","0","1","1","0",1,2,5,2.5,2002
"236",219106027,550000,2018-05-11,2014-08-01,0.3014,"0","0",46,"1","1","0","0","0","1","0",1969,"6","7","0","1","1","1","0","0",1,1,3,2.5,2016
"237",219114022,156000,2018-01-29,2014-03-01,0.2272,"0","0",46,"1","0","1","0","0","1","0",888,"6","3","0","0","0","1","0","0",0,1,2,1,1980
"238",219115010,430000,2018-10-12,2014-11-02,0.4899,"0","0",46,"1","0","1","1","0","1","0",2574,"6","5","0","0","0","1","1","0",1,1.5,4,2.75,1999
"239",219122154,235000,2018-09-27,2014-01-15,0.1997,"0","0",46,"1","1","1","0","0","1","0",1176,"6","3","0","0","0","1","0","0",0,1,4,2,1975
"240",219141033,207700,2018-08-07,2014-03-01,0.3599,"0","0",46,"1","0","0","0","0","1","0",920,"6","3","0","0","0","0","0","0",0,1,2,1,1981
"241",219161054,480000,2018-02-20,2014-04-01,0.667,"0","0",46,"1","1","0","0","0","0","0",3073,"6","5","0","1","1","1","1","0",5,2,4,3,1987
"242",219165014,3e+05,2018-05-14,2014-04-01,0.1666,"0","0",46,"1","1","0","0","0","0","0",1512,"6","5","0","0","0","1","1","0",1,1,3,2,2008
"243",219212110,278000,2018-06-14,2014-03-01,0.1664,"0","0",46,"0","1","1","1","0","1","0",1330,"6","5","0","0","0","1","1","0",1,1,3,2,2017
"244",219212190,4e+05,2018-05-01,2014-03-01,0.3199,"0","0",46,"0","1","1","1","0","1","0",3092,"6","4","0","0","0","1","0","0",2,3,3,3.25,1979
"245",220012057,230000,2018-11-21,2016-06-02,0.0876,"0","0",1351,"0","1","0","0","0","1","0",916,"6","3","0","0","0","0","0","0",0,1,2,1,1978
"246",220012180,425000,2018-10-29,2017-09-01,0.1818,"0","0",1351,"0","0","0","0","0","1","0",1426,"6","5","0","0","0","1","1","0",1,1,3,1.75,1987
"247",220012221,290000,2018-06-06,2017-09-01,0.1735,"0","0",1351,"0","0","0","0","0","1","0",2230,"6","4","0","0","0","0","0","0",1,2,2,1.5,1982
"248",220014093,350000,2018-06-11,2017-09-01,0.1515,"0","0",1351,"0","1","1","0","0","1","0",960,"6","5","1","0","0","1","0","1",0,1,4,1.75,1988
"249",220016016,368000,2018-09-20,2017-09-01,0.1699,"0","0",1351,"0","1","0","0","0","1","0",1595,"6","5","0","0","0","1","1","0",0,2,3,2.5,2000
"250",220037020,575000,2018-08-22,2015-08-04,0.522,"1","0",1351,"0","1","0","0","0","1","0",2442,"6","5","0","0","0","0","0","0",1,2,4,2.5,1988
"251",220037067,565000,2018-02-01,2015-08-04,0.183,"0","0",1351,"0","1","0","1","0","1","0",1877,"6","6","0","1","1","1","1","0",2,1,3,2.75,2004
"252",220044253,320000,2018-12-14,2015-08-04,0.1377,"0","0",1351,"0","0","0","0","0","1","0",1725,"6","5","0","0","0","1","1","0",1,1,3,1,1981
"253",220044272,289000,2018-01-05,2015-08-04,0.1148,"0","0",1351,"0","0","0","0","0","1","0",994,"6","4","0","0","0","1","1","0",1,1,3,1,1990
"254",220044276,330000,2018-04-12,2015-08-04,0.2685,"0","0",1351,"0","0","0","0","0","1","0",1939,"5","5","0","1","1","0","0","0",1,1.5,5,2.75,1971
"255",220044323,402000,2018-10-10,2015-08-04,0.2199,"0","0",1351,"0","0","0","0","0","1","0",1224,"6","5","0","1","1","1","1","0",2,1,4,3,2002
"256",220048026,389950,2018-03-07,2015-08-04,0.1099,"0","0",1351,"0","0","0","0","0","1","0",1419,"6","5","0","1","1","1","1","0",1,2,4,2.5,1996
"257",220052046,95000,2018-10-04,2032-11-12,0.5032,"0","1",1351,"0","0","0","0","0","0","0",3166,"6","6","0","0","0","1","0","1",1,2,3,3.5,2012
"258",220052047,609000,2018-12-04,2012-06-03,0.2789,"1","0",1351,"0","0","0","0","0","0","0",1589,"6","5","0","1","1","1","0","0",1,1,5,1.75,1978
"259",220072054,307500,2018-08-02,2012-05-01,0.3787,"0","0",1351,"0","1","0","0","0","0","0",1512,"6","5","0","0","0","1","1","0",1,2,3,1.5,1986
"260",220091083,435000,2018-07-25,2015-10-01,0.3054,"0","0",1351,"1","0","0","0","0","1","0",1406,"6","5","1","0","0","1","1","0",1,1,3,1.5,1985
"261",220091181,410000,2018-04-19,2015-10-01,0.33,"0","0",1351,"1","0","0","0","0","1","0",1808,"6","4","0","0","0","1","1","0",2,1,4,2,1978
"262",220093035,596550,2018-07-17,2015-02-13,0.3281,"1","0",1351,"1","0","0","0","0","1","0",1246,"6","5","0","1","1","1","0","1",1,1,4,1.75,1974
"263",220095012,434000,2018-03-19,2015-10-01,0.3139,"0","0",1351,"0","0","0","0","0","1","0",2440,"6","4","0","0","0","1","1","0",2,2,4,3,1988
"264",220101073,334950,2018-06-13,2015-10-01,0.2203,"0","0",1351,"1","1","0","1","0","1","0",1416,"6","4","0","0","0","1","1","0",2,1,3,1.5,1977
"265",220102058,333250,2018-12-10,2015-10-01,0.1757,"0","0",1351,"1","1","0","1","1","1","0",1490,"6","2","0","0","0","0","0","0",0,1,4,1,1971
"266",220102094,270000,2018-10-11,2015-10-01,0.2134,"0","0",1351,"1","0","0","1","1","1","0",1001,"5","2","0","0","0","0","0","0",0,1,2,1,1973
"267",220153141,319588,2018-10-02,2015-05-01,0.21,"0","0",1351,"0","1","1","1","1","1","0",1402,"6","5","1","0","0","1","1","0",1,1,3,1.75,1980
"268",220154035,433000,2018-07-30,2015-05-01,0.48,"0","0",1351,"0","1","1","1","1","1","0",2456,"6","5","0","0","0","1","1","0",1,2,3,2.5,1980
"269",220154045,395000,2018-01-05,2015-05-01,0.31,"0","0",1351,"1","1","1","1","1","1","0",2352,"6","5","0","0","0","1","0","0",2,1,4,2.75,1986
"270",220154051,6e+05,2018-07-16,2015-05-01,0.33,"0","0",1351,"0","1","1","1","1","1","0",2956,"6","5","0","1","1","1","1","0",1,1.5,5,3.75,1994
"271",119334008,485000,2018-05-31,2013-03-01,2,"0","0",23,"0","0","0","0","0","0","0",2952,"6","4","0","0","0","0","0","0",1,1,3,2.5,1989
"272",120014038,565000,2018-11-14,2012-05-01,2.25,"0","0",24,"0","1","0","0","0","0","0",2086,"6","6","0","0","0","1","1","0",1,2,4,2.5,1992
"273",120074045,625000,2018-08-06,2010-11-06,0.9525,"0","1",24,"0","0","0","0","0","0","0",2186,"6","6","0","0","0","1","0","0",1,1.5,2,1.5,1983
"274",120077001,386600,2018-10-12,2010-09-08,1.7199,"0","0",24,"0","0","0","0","0","0","0",2376,"6","6","0","0","0","1","1","0",1,2,3,1.75,1995
"275",120124042,6e+05,2018-06-07,2012-05-01,3.781,"0","0",24,"0","1","0","0","0","0","0",2447,"6","7","0","0","0","1","1","0",2,2,3,2.75,2001
"276",120128022,4e+05,2018-10-03,2012-05-01,0.9099,"0","0",24,"0","1","0","0","0","0","0",1840,"6","5","0","0","0","1","1","0",1,2,4,3,1997
"277",120322007,155000,2018-07-30,2013-01-11,2.84,"0","1",24,"0","0","0","0","0","0","0",576,"2","1","0","0","0","0","0","0",0,1,1,1,1957
"278",121023094,395000,2018-06-12,2012-06-05,0.7199,"0","0",149,"0","1","0","0","0","0","0",2446,"6","5","0","1","0","1","1","0",1,2,3,2.25,1986
"279",121024008,491500,2018-06-05,2012-06-05,1.7299,"0","0",149,"0","1","0","0","0","0","0",1494,"6","5","0","1","1","1","0","0",1,1,3,1.75,1989
"280",121026017,448000,2018-05-04,2012-06-05,0.8599,"0","0",149,"0","1","0","0","0","0","0",1211,"6","5","1","1","1","1","0","0",1,1,3,2.75,1992
"281",121028059,120000,2018-04-17,2012-06-05,1.8199,"0","0",149,"0","1","0","0","0","0","0",1152,"6","9","0","1","0","1","0","0",1,1,3,2,1983
"282",121028073,520000,2018-01-26,2012-06-05,0.7399,"0","0",149,"0","1","0","0","0","0","0",2987,"6","5","0","0","0","1","1","0",1,2,3,2.5,2015
"283",121103037,565000,2018-05-14,2012-07-04,1.9098,"0","0",149,"0","0","0","0","0","1","0",2766,"6","6","0","0","0","1","1","0",1,2,4,2.75,2017
"284",121104076,310000,2018-01-10,2012-07-04,0.3399,"0","0",149,"0","0","0","0","0","0","0",1635,"6","5","0","0","0","0","1","0",1,1,3,1.75,1988
"285",121108020,680000,2018-04-24,2012-07-04,1.7805,"0","1",149,"0","1","0","0","0","0","0",2836,"6","6","0","0","0","1","1","0",2,2,3,3.5,2003
"286",121121026,525000,2018-05-01,2012-06-05,2.5,"0","0",149,"0","0","0","0","0","1","0",1860,"6","5","0","0","0","1","1","0",1,2,3,1.75,1988
"287",121138001,385000,2018-04-04,2012-06-05,4.49,"0","1",149,"0","1","0","0","0","1","0",1426,"6","3","1","1","1","1","0","1",2,1,3,1.5,1979
"288",121144083,499500,2018-04-20,2012-07-04,3.94,"0","0",149,"0","1","0","0","0","1","0",3152,"6","5","0","0","0","1","0","0",1,3,3,2.75,1982
"289",21333010,415000,2018-06-26,2010-11-06,2.1787,"0","1",176,"0","1","0","0","0","0","0",801,"6","3","0","0","0","1","0","0",1,1,2,1,1978
"290",21347035,3e+05,2018-07-27,2010-08-06,1,"0","0",176,"0","0","0","0","0","0","0",1648,"5","5","0","0","0","1","1","0",1,1.5,3,2,1997
"291",21351025,210000,2018-06-19,2010-11-06,0.551,"0","1",176,"0","1","0","0","0","0","0",600,"6","1","0","0","0","1","0","0",1,1,2,1,1976
"292",22142018,130000,2018-07-02,2010-10-02,6.63,"0","1",97,"0","0","0","0","0","0","0",1808,"6","4","0","0","0","1","0","0",0,2,3,2,1986
"293",22143052,465000,2018-03-20,2010-10-02,5,"0","0",97,"0","0","0","0","0","0","0",2302,"6","6","0","0","0","1","1","0",1,1.5,3,2.5,2006
"294",22144063,237375,2018-08-07,2010-10-02,1.08,"0","0",97,"0","0","0","0","0","0","0",2016,"6","5","0","0","0","0","0","0",0,2,3,2,2002
"295",22146031,109500,2018-07-01,2010-10-02,2.45,"0","0",97,"0","0","0","0","0","0","0",1296,"5","3","0","0","0","1","0","0",0,1,3,2,1993
"296",22233022,295000,2018-11-09,2010-10-02,2.5,"0","0",97,"0","1","0","0","0","0","0",1980,"6","4","0","0","0","0","0","0",0,2,3,2,2007
"297",22243043,340000,2018-02-16,2010-10-02,3.12,"0","0",97,"0","1","0","0","0","0","0",2038,"6","5","0","0","0","1","0","1",1,1,4,1.75,1995
"298",22248025,325862,2018-09-21,2010-10-02,1.35,"0","0",97,"0","1","0","0","0","0","0",1672,"6","5","0","0","0","1","1","0",1,2,3,2.5,2003
"299",22253012,230000,2018-06-29,2010-10-02,4.96,"0","0",97,"0","1","0","0","0","0","0",1080,"6","3","0","0","0","1","0","0",0,1,3,1,1993
"300",22265012,290000,2018-11-27,2010-10-02,2.58,"0","0",97,"0","1","0","0","0","0","0",2198,"6","4","0","0","0","0","0","0",1,2,4,2,2006
"301",22267013,236000,2018-06-12,2010-10-02,2.5,"0","0",97,"0","1","0","0","0","0","0",1872,"6","4","0","0","0","0","0","0",0,2,3,2,2003
"302",22275005,186800,2018-09-13,2010-10-02,2.5,"0","0",97,"0","0","0","0","0","0","0",1184,"6","5","0","0","0","0","0","0",0,1,3,2,1993
"303",22354013,270000,2018-05-26,2010-10-01,5,"0","0",97,"0","0","0","0","0","1","0",1608,"5","3","0","0","0","1","0","1",0,2,4,1,1960
"304",22355010,255000,2018-09-13,2010-10-01,1.5,"0","0",97,"0","0","0","0","0","1","0",1820,"6","5","0","0","0","1","0","0",0,1,3,2,2005
"305",119065011,530000,2018-08-17,2013-01-11,3.6212,"0","1",23,"0","0","0","0","0","1","0",2080,"6","5","0","0","0","1","0","0",0,2,3,2.5,2004
"306",120012023,4e+05,2018-04-12,2012-05-01,4.93,"0","0",24,"0","1","0","0","0","0","0",2632,"6","3","1","0","0","0","0","0",1,1,3,1.75,1975
"307",120016005,600500,2018-12-14,2012-05-01,0.75,"0","0",24,"0","1","0","0","0","0","0",2030,"6","6","0","1","1","1","1","0",0,2,4,3.5,2004
"308",120125016,450000,2018-05-11,2012-05-01,1.3,"0","0",24,"0","1","0","0","0","0","0",1741,"6","6","0","0","0","1","1","0",0,1,3,2,1995
"309",120125036,355000,2018-05-29,2012-05-01,1.0599,"0","0",24,"0","1","0","0","0","0","0",2241,"6","4","0","0","0","0","0","0",0,2,3,2,1990
"310",120128049,429900,2018-02-28,2012-05-01,1,"0","0",24,"0","1","0","0","0","0","0",1503,"6","5","0","0","0","1","1","0",1,1,3,1.75,1996
"311",120187004,374000,2018-02-09,2010-09-08,1.25,"0","0",24,"0","0","0","0","0","0","0",1750,"6","6","1","0","0","1","1","0",1,1,3,2,2005
"312",121018016,640000,2018-06-11,2012-06-05,1.25,"0","0",149,"0","0","0","0","0","1","1",2766,"6","8","1","0","0","1","1","0",2,2,4,2.5,1993
"313",121018027,525000,2018-06-18,2012-06-05,1.01,"0","0",149,"0","0","0","0","0","1","1",2286,"6","6","0","0","0","1","1","0",1,2,3,2.5,1994
"314",121026010,270000,2018-07-03,2012-06-05,0.8,"0","0",149,"0","0","0","0","0","0","0",1190,"6","4","0","0","0","1","1","0",0,2,3,1.5,1990
"315",121028048,392000,2018-02-12,2012-06-05,1.9099,"0","0",149,"0","1","0","0","0","0","0",1248,"6","4","0","0","0","1","0","0",1,1,3,2,1982
"316",121104065,302500,2018-01-11,2012-07-04,0.71,"0","0",149,"0","0","0","0","0","0","0",1300,"6","4","0","0","0","1","1","1",1,1,3,1.5,1983
"317",121116007,574000,2018-09-11,2012-07-04,1.8332,"0","0",149,"0","1","0","0","0","0","0",2779,"6","6","0","0","0","1","1","0",1,2,4,2.75,2002
